Time,reducirimagen.openfaas-fn
2025-07-01 14:50:00,2.11
2025-07-01 14:50:30,2.2583333333333333
2025-07-01 14:51:00,2.24
2025-07-01 14:51:30,2.4116666666666666
2025-07-01 14:52:00,2.0733333333333333
2025-07-01 14:52:30,2.11
2025-07-01 14:53:00,2.813333333333333
2025-07-01 14:53:30,2.813333333333333
2025-07-01 14:54:00,2.6283333333333334
2025-07-01 14:54:30,2.295
2025-07-01 14:55:00,2.813333333333333
2025-07-01 14:55:30,2.11
2025-07-01 14:56:00,2.11
2025-07-01 14:56:30,2.0733333333333333
2025-07-01 14:57:00,1.9249999999999998
2025-07-01 14:57:30,2.813333333333333
2025-07-01 14:58:00,2.813333333333333
2025-07-01 14:58:30,2.11
2025-07-01 14:59:00,2.6283333333333334
2025-07-01 14:59:30,2.11
2025-07-01 15:00:00,2.813333333333333
2025-07-01 15:00:30,2.813333333333333
2025-07-01 15:01:00,1.925
2025-07-01 15:01:30,2.0733333333333333
2025-07-01 15:02:00,1.555
2025-07-01 15:02:30,2.813333333333333
2025-07-01 15:03:00,2.813333333333333
2025-07-01 15:03:30,2.813333333333333
2025-07-01 15:04:00,2.11
2025-07-01 15:04:30,2.813333333333333
2025-07-01 15:05:00,2.813333333333333
2025-07-01 15:05:30,2.11
2025-07-01 15:06:00,2.295
2025-07-01 15:06:30,2.0733333333333333
2025-07-01 15:07:00,2.2583333333333333
2025-07-01 15:07:30,2.813333333333333
2025-07-01 15:08:00,2.11
2025-07-01 15:08:30,2.813333333333333
2025-07-01 15:09:00,2.813333333333333
2025-07-01 15:09:30,2.6283333333333334
2025-07-01 15:10:00,2.11
2025-07-01 15:10:30,2.813333333333333
2025-07-01 15:11:00,2.6283333333333334
2025-07-01 15:11:30,2.0733333333333333
2025-07-01 15:12:00,1.74
2025-07-01 15:12:30,2.813333333333333
2025-07-01 15:13:00,2.11
2025-07-01 15:13:30,2.813333333333333
2025-07-01 15:14:00,2.813333333333333
2025-07-01 15:14:30,2.11
2025-07-01 15:15:00,2.813333333333333
2025-07-01 15:15:30,2.11
2025-07-01 15:16:00,2.11
2025-07-01 15:16:30,2.2583333333333333
2025-07-01 15:17:00,2.4433333333333334
2025-07-01 15:17:30,2.6283333333333334
2025-07-01 15:18:00,2.813333333333333
2025-07-01 15:18:30,2.295
2025-07-01 15:19:00,2.813333333333333
2025-07-01 15:19:30,2.11
2025-07-01 15:20:00,2.6283333333333334
2025-07-01 15:20:30,2.813333333333333
2025-07-01 15:21:00,2.4433333333333334
2025-07-01 15:21:30,1.555
2025-07-01 15:22:00,2.4433333333333334
2025-07-01 15:22:30,2.813333333333333
2025-07-01 15:23:00,2.813333333333333
2025-07-01 15:23:30,2.6283333333333334
2025-07-01 15:24:00,2.295
2025-07-01 15:24:30,2.813333333333333
2025-07-01 15:25:00,2.11
2025-07-01 15:25:30,2.48
2025-07-01 15:26:00,2.2583333333333333
2025-07-01 15:26:30,2.2583333333333333
2025-07-01 15:27:00,1.9249999999999998
2025-07-01 15:27:30,2.6283333333333334
2025-07-01 15:28:00,2.813333333333333
2025-07-01 15:28:30,2.813333333333333
2025-07-01 15:29:00,2.11
2025-07-01 15:29:30,2.813333333333333
2025-07-01 15:30:00,2.6283333333333334
2025-07-01 15:30:30,2.295
2025-07-01 15:31:00,2.4433333333333334
2025-07-01 15:31:30,1.555
2025-07-01 15:32:00,2.4433333333333334
2025-07-01 15:32:30,2.11
2025-07-01 15:33:00,2.813333333333333
2025-07-01 15:33:30,2.813333333333333
2025-07-01 15:34:00,2.6283333333333334
2025-07-01 15:34:30,2.6283333333333334
2025-07-01 15:35:00,2.295
2025-07-01 15:35:30,2.295
2025-07-01 15:36:00,1.555
2025-07-01 15:36:30,2.2583333333333333
2025-07-01 15:37:00,2.6283333333333334
2025-07-01 15:37:30,2.295
2025-07-01 15:38:00,2.813333333333333
2025-07-01 15:38:30,2.11
2025-07-01 15:39:00,2.6283333333333334
2025-07-01 15:39:30,2.11
2025-07-01 15:40:00,2.813333333333333
2025-07-01 15:40:30,1.74
2025-07-01 15:41:00,2.2583333333333333
2025-07-01 15:41:30,2.2583333333333333
2025-07-01 15:42:00,2.6283333333333334
2025-07-01 15:42:30,2.6283333333333334
2025-07-01 15:43:00,2.295
2025-07-01 15:43:30,2.813333333333333
2025-07-01 15:44:00,2.813333333333333
2025-07-01 15:44:30,2.11
2025-07-01 15:45:00,2.48
2025-07-01 15:45:30,1.555
2025-07-01 15:46:00,2.2583333333333333
2025-07-01 15:46:30,2.813333333333333
2025-07-01 15:47:00,2.813333333333333
2025-07-01 15:47:30,2.813333333333333
2025-07-01 15:48:00,2.11
2025-07-01 15:48:30,2.813333333333333
2025-07-01 15:49:00,2.11
2025-07-01 15:49:30,2.813333333333333
2025-07-01 15:50:00,3.11
